execCount post1_u_raw post1_v_raw post2_u_raw post2_v_raw center_u_raw center_v_raw post1_u_filtered post1_v_filtered post2_u_filtered post2_v_filtered center_u_filtered center_v_filtered 
1222 1651 1271 1572 -397 1611.5 1271.0 nan nan nan nan nan nan 
1223 2077 1587 1937 -433 2007.0 1587.0 nan nan nan nan nan nan 
1224 2054 1569 1909 -425 1981.5 1569.0 nan nan nan nan nan nan 
1225 2089 1609 1896 -472 1992.5 1609.0 nan nan nan nan nan nan 
1226 2110 1633 1948 -486 2029.0 1633.0 nan nan nan nan nan nan 
1227 2109 1656 2100 -461 2104.5 1656.0 nan nan nan nan nan nan 
1228 1737 1233 1734 -460 1735.5 1233.0 nan nan nan nan nan nan 
1229 2718 -547 1035 -557 1876.5 -547.0 nan nan nan nan nan nan 
1230 2179 1697 2127 -442 2153.0 1697.0 nan nan nan nan nan nan 
1231 2156 1831 2064 -373 2110.0 1831.0 nan nan nan nan nan nan 
1232 1944 1511 1865 -417 1904.5 1511.0 nan nan nan nan nan nan 
1233 2020 1559 1909 -424 1964.5 1559.0 nan nan nan nan nan nan 
1234 1701 1210 1722 -455 1711.5 1210.0 nan nan nan nan nan nan 
1235 2225 -458 1077 -578 1651.0 -458.0 nan nan nan nan nan nan 
1236 2260 -473 957 -523 1608.5 -473.0 nan nan nan nan nan nan 
1237 3161 2663 2588 -444 2874.5 2663.0 nan nan nan nan nan nan 
1238 2142 1678 2088 -448 2115.0 1678.0 nan nan nan nan nan nan 
1239 2020 1612 1870 -367 1945.0 1612.0 nan nan nan nan nan nan 
1240 2058 1604 1952 -414 2005.0 1604.0 nan nan 1910.875 -426.125 nan nan 
1241 2112 1616 2024 -438 2068.0 1616.0 nan nan 1923.44444444 -427.444444444 nan nan 
1242 2148 1640 1985 -507 2066.5 1640.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1243 2220 -551 1077 -622 1648.5 -551.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1244 3053 -478 960 -469 2006.5 -478.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1245 -2260 4511 -7314 13007 -4787.0 4511.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1246 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1247 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1248 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1249 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1250 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1251 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1252 1504 -2420 2845 -10814 2174.5 -2420.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1253 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1254 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1255 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1256 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1257 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1258 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1259 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1260 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1261 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1262 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1263 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1264 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1265 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1266 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1267 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1268 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1269 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1270 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1271 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1272 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1273 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1274 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1275 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1276 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1277 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1278 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1279 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1280 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1281 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1282 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1283 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1284 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1285 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1286 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1287 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1288 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1289 3 583 25 354 14.0 583.0 2093.16666667 1621.66666667 1923.44444444 -427.444444444 2008.30555556 597.111111111 
1290 410 -995 1309 -687 859.5 -995.0 nan nan nan nan nan nan 
1291 1695 -1623 655 -1143 1175.0 -1623.0 nan nan nan nan nan nan 
1292 1695 -1623 655 -1143 1175.0 -1623.0 nan nan nan nan nan nan 
1293 -309 -1129 701 -963 196.0 -1129.0 nan nan nan nan nan nan 
1294 803 -515 1544 -1167 1173.5 -515.0 nan nan nan nan nan nan 
1295 783 -463 815 -356 799.0 -463.0 nan nan nan nan nan nan 
1296 772 -384 1517 -990 1144.5 -384.0 nan nan nan nan nan nan 
1297 752 -388 1432 -1017 1092.0 -388.0 nan nan nan nan nan nan 
1298 734 -406 2317 -298 1525.5 -406.0 nan nan nan nan nan nan 
1299 715 -454 2514 -508 1614.5 -454.0 nan nan nan nan nan nan 
1300 3044 -494 3539 -494 3291.5 -494.0 nan nan nan nan nan nan 
1301 2410 1870 1918 -482 2164.0 1870.0 nan nan nan nan nan nan 
1302 2076 1471 2002 -507 2039.0 1471.0 nan nan nan nan nan nan 
1303 2158 -435 1941 -482 2049.5 -435.0 nan nan nan nan nan nan 
1304 2356 1823 1916 -479 2136.0 1823.0 nan nan nan nan nan nan 
1305 2308 1985 2006 -310 2157.0 1985.0 nan nan nan nan nan nan 
1306 1991 1533 1841 -472 1916.0 1533.0 nan nan nan nan nan nan 
1307 2198 1662 2006 -439 2102.0 1662.0 nan nan nan nan nan nan 
1308 1978 1487 1914 -443 1946.0 1487.0 nan nan nan nan nan nan 
1309 2823 2144 2234 -575 2528.5 2144.0 nan nan nan nan nan nan 
1310 1890 1463 1659 -356 1774.5 1463.0 nan nan nan nan nan nan 
1311 2256 1728 1981 -430 2118.5 1728.0 nan nan nan nan nan nan 
1312 2257 1732 1973 -422 2115.0 1732.0 nan nan nan nan nan nan 
1313 2222 -468 907 -494 1564.5 -468.0 nan nan nan nan nan nan 
1314 2359 1990 2050 -346 2204.5 1990.0 nan nan nan nan nan nan 
1315 1965 1538 1871 -470 1918.0 1538.0 nan nan nan nan nan nan 
1316 2022 1580 1856 -464 1939.0 1580.0 nan nan nan nan nan nan 
1317 2045 1589 1941 -426 1993.0 1589.0 nan nan nan nan nan nan 
1318 1680 1181 1659 -447 1669.5 1181.0 nan nan nan nan nan nan 
1319 2243 -462 1026 -564 1634.5 -462.0 nan nan nan nan nan nan 
1320 2055 1408 2059 -567 2057.0 1408.0 nan nan nan nan nan nan 
1321 2148 1674 1900 -462 2024.0 1674.0 nan nan 1921.5 -455.916666667 nan nan 
1322 2150 1646 1960 -503 2055.0 1646.0 nan nan 1930.0 -462.928571429 nan nan 
1323 2232 1524 2173 -586 2202.5 1524.0 nan nan 1930.0 -462.928571429 nan nan 
1324 2119 -447 952 -520 1535.5 -447.0 nan nan 1930.0 -462.928571429 nan nan 
1325 -688 -1362 -276 -795 -482.0 -1362.0 nan nan nan nan nan nan 
1326 -688 -1362 -276 -795 -482.0 -1362.0 nan nan nan nan nan nan 
1327 -688 -1362 -276 -795 -482.0 -1362.0 nan nan nan nan nan nan 
1328 1555 -1081 765 -940 1160.0 -1081.0 nan nan nan nan nan nan 
1329 822 -349 790 -503 806.0 -349.0 nan nan nan nan nan nan 
1330 822 -349 790 -503 806.0 -349.0 nan nan nan nan nan nan 
1331 822 -349 790 -503 806.0 -349.0 nan nan nan nan nan nan 
1332 751 -402 2610 -262 1680.5 -402.0 nan nan nan nan nan nan 
1333 744 -399 2341 -267 1542.5 -399.0 nan nan nan nan nan nan 
1334 804 -430 2279 -427 1541.5 -430.0 nan nan nan nan nan nan 
1335 2407 -487 754 -461 1580.5 -487.0 nan nan nan nan nan nan 
1336 3329 -547 940 -444 2134.5 -547.0 nan nan nan nan nan nan 
1337 2344 2000 2177 -350 2260.5 2000.0 nan nan nan nan nan nan 
1338 2109 1516 1922 -559 2015.5 1516.0 nan nan nan nan nan nan 
1339 2586 1989 2180 -466 2383.0 1989.0 nan nan nan nan nan nan 
1340 2396 1849 1962 -419 2179.0 1849.0 nan nan nan nan nan nan 
1341 1971 -402 1886 -475 1928.5 -402.0 nan nan nan nan nan nan 
1342 2083 1612 1978 -415 2030.5 1612.0 nan nan nan nan nan nan 
1343 2164 1665 1936 -412 2050.0 1665.0 nan nan nan nan nan nan 
1344 2264 1741 1868 -474 2066.0 1741.0 nan nan nan nan nan nan 
1345 2086 1619 1923 -406 2004.5 1619.0 nan nan nan nan nan nan 
1346 2077 1603 1868 -474 1972.5 1603.0 nan nan nan nan nan nan 
1347 2060 1599 1835 -464 1947.5 1599.0 nan nan nan nan nan nan 
1348 2259 1734 1878 -482 2068.5 1734.0 nan nan nan nan nan nan 
1349 2351 1806 2107 -446 2229.0 1806.0 nan nan nan nan nan nan 
1350 1722 -526 1826 -485 1774.0 -526.0 nan nan 1860.16666667 -475.666666667 nan nan 
1351 2170 -451 2156 -521 2163.0 -451.0 nan nan 1860.16666667 -475.666666667 nan nan 
1352 2170 -447 2140 -510 2155.0 -447.0 nan nan 1860.16666667 -475.666666667 nan nan 
1353 3632 3126 2799 -446 3215.5 3126.0 nan nan 1860.16666667 -475.666666667 nan nan 
1354 2051 1576 1907 -410 1979.0 1576.0 nan nan 1860.16666667 -475.666666667 nan nan 
1355 2084 1599 1932 -423 2008.0 1599.0 2073.5 1601.33333333 1899.91666667 -444.916666667 1986.70833333 578.208333333 
1356 2219 1702 2105 -454 2162.0 1702.0 2073.5 1601.33333333 1899.91666667 -444.916666667 1986.70833333 578.208333333 
1357 2206 1674 1965 -427 2085.5 1674.0 2073.5 1601.33333333 1904.92307692 -443.538461538 1989.21153846 578.897435897 
1358 2303 1765 1966 -424 2134.5 1765.0 2073.5 1601.33333333 1909.28571429 -442.142857143 1991.39285714 579.595238095 
1359 2385 1641 2178 -578 2281.5 1641.0 2073.5 1601.33333333 1909.28571429 -442.142857143 1991.39285714 579.595238095 
1360 2115 -507 2177 -448 2146.0 -507.0 2073.5 1601.33333333 1909.28571429 -442.142857143 1991.39285714 579.595238095 
1361 2170 -447 2107 -509 2138.5 -447.0 2073.5 1601.33333333 1909.28571429 -442.142857143 1991.39285714 579.595238095 
1362 2263 1805 1942 -370 2102.5 1805.0 2073.5 1601.33333333 1911.46666667 -437.333333333 1992.48333333 582.0 
1363 2034 1571 1939 -500 1986.5 1571.0 2067.85714286 1597.0 1911.46666667 -437.333333333 1989.66190476 579.833333333 
1364 2045 1545 2125 -457 2085.0 1545.0 2065.0 1590.5 1911.46666667 -437.333333333 1988.23333333 576.583333333 
1365 2123 1598 1940 -418 2031.5 1598.0 2071.44444444 1591.33333333 1913.25 -436.125 1992.34722222 577.604166667 
1366 2028 1535 1957 -419 1992.5 1535.0 2067.1 1585.7 1915.82352941 -435.117647059 1991.46176471 575.291176471 
1367 2046 1586 1888 -416 1967.0 1586.0 2065.18181818 1585.72727273 1914.27777778 -434.055555556 1989.72979798 575.835858586 
1368 2036 1585 1897 -420 1966.5 1585.0 2062.75 1585.66666667 1913.36842105 -433.315789474 1988.05921053 576.175438596 
1369 2082 1602 1898 -480 1990.0 1602.0 2064.23076923 1586.92307692 1913.85714286 -438.714285714 1989.04395604 574.104395604 
1370 2114 1660 1976 -431 2045.0 1660.0 2067.78571429 1592.14285714 1916.68181818 -438.363636364 1992.23376623 576.88961039 
1371 2224 -458 951 -519 1587.5 -458.0 2067.78571429 1592.14285714 1916.68181818 -438.363636364 1992.23376623 576.88961039 
1372 2224 -458 951 -519 1587.5 -458.0 2067.78571429 1592.14285714 1916.68181818 -438.363636364 1992.23376623 576.88961039 
1373 2035 1505 1923 -465 1979.0 1505.0 2065.6 1586.33333333 1916.95652174 -439.52173913 1991.27826087 573.405797101 
1374 2106 1646 1964 -499 2035.0 1646.0 2068.125 1590.0625 1918.91666667 -442.0 1993.52083333 574.03125 
1375 2089 1618 1913 -423 2001.0 1618.0 2068.5 1590.4375 1915.5 -441.909090909 1992.0 574.264204545 
1376 2276 1762 1937 -425 2106.5 1762.0 2068.5 1590.4375 1917.80952381 -441.0 1993.1547619 574.71875 
1377 2119 1648 1946 -428 2032.5 1648.0 2070.13333333 1591.53333333 1921.45 -440.45 1995.79166667 575.541666667 
1378 2120 1655 1960 -430 2040.0 1655.0 2074.13333333 1595.26666667 1936.11111111 -433.777777778 2005.12222222 580.744444444 
1379 2248 1554 2089 -602 2168.5 1554.0 2074.13333333 1595.26666667 1936.11111111 -433.777777778 2005.12222222 580.744444444 
1380 2220 -460 885 -487 1552.5 -460.0 2074.13333333 1595.26666667 1936.11111111 -433.777777778 2005.12222222 580.744444444 
1381 3216 2717 2728 -457 2972.0 2717.0 2074.13333333 1595.26666667 1936.11111111 -433.777777778 2005.12222222 580.744444444 
1382 2044 1449 2057 -534 2050.5 1449.0 2075.15384615 1596.46153846 1938.1875 -435.9375 2006.67067308 580.262019231 
1383 2129 1633 1981 -437 2055.0 1633.0 2079.0 1599.07142857 1940.70588235 -436.0 2009.85294118 581.535714286 
1384 2137 1658 2055 -512 2096.0 1658.0 2082.86666667 1603.0 1939.1875 -436.5625 2011.02708333 583.21875 
1385 2273 1557 2049 -567 2161.0 1557.0 2082.86666667 1603.0 1937.4 -437.4 2010.13333333 582.8 
1386 2752 -469 994 -498 1873.0 -469.0 2082.86666667 1603.0 1937.4 -437.4 2010.13333333 582.8 
1387 2753 2359 2251 -395 2502.0 2359.0 2082.86666667 1603.0 1937.4 -437.4 2010.13333333 582.8 
1388 1965 1528 1927 -423 1946.0 1528.0 2082.86666667 1603.0 1936.75 -436.5 2009.80833333 583.25 
1389 1956 1526 1943 -426 1949.5 1526.0 2082.86666667 1603.0 1937.11764706 -435.882352941 2009.99215686 583.558823529 
1390 1937 1479 1864 -412 1900.5 1479.0 2082.86666667 1603.0 1932.52941176 -438.352941176 2007.69803922 582.323529412 
1391 1993 1535 1927 -426 1960.0 1535.0 2066.05882353 1591.94117647 1929.8125 -429.9375 1997.93566176 581.001838235 
1392 2046 1570 1814 -463 1930.0 1570.0 2064.94444444 1590.72222222 1929.8125 -429.9375 1997.37847222 580.392361111 
1393 2141 1666 1887 -478 2014.0 1666.0 2070.27777778 1597.44444444 1927.29411765 -432.764705882 1998.78594771 582.339869281 
1394 2229 -583 2302 1494 2265.5 -583.0 2067.17647059 1597.41176471 1926.5 -433.6875 1996.83823529 581.862132353 
1395 2098 1777 1987 -332 2042.5 1777.0 2097.08333333 1627.25 1924.46666667 -434.666666667 2010.775 596.291666667 
1396 2061 1591 1975 -441 2018.0 1591.0 2098.33333333 1627.66666667 1930.26666667 -436.333333333 2014.3 595.666666667 
1397 2080 1637 1926 -428 2003.0 1637.0 2096.92307692 1628.38461538 1930.0 -435.8125 2013.46153846 596.286057692 
1398 1975 1538 1883 -413 1929.0 1538.0 2102.0 1632.0 1929.125 -435.375 2015.5625 598.3125 
1399 2006 1576 1879 -414 1942.5 1576.0 2065.82352941 1605.11764706 1926.17647059 -434.117647059 1996.0 585.5 
1400 2275 1750 2005 -439 2140.0 1750.0 2064.8125 1605.3125 1932.47058824 -431.705882353 1998.64154412 586.803308824 
1401 2139 1636 1991 -439 2065.0 1636.0 2066.375 1603.8125 1933.35294118 -432.176470588 1999.86397059 585.818014706 
1402 2108 -553 2315 1504 2211.5 -553.0 2066.375 1603.8125 1933.35294118 -432.176470588 1999.86397059 585.818014706 
1403 3076 -491 985 -485 2030.5 -491.0 2066.375 1603.8125 1933.35294118 -432.176470588 1999.86397059 585.818014706 
1404 1997 1696 1849 -324 1923.0 1696.0 2066.375 1603.8125 1933.35294118 -432.176470588 1999.86397059 585.818014706 
1405 1879 1349 -22691 -127237 -10406.0 1349.0 2066.375 1603.8125 1937.13333333 -426.933333333 2001.75416667 588.439583333 
1406 -2486 4683 -2181 4307 -2333.5 4683.0 2063.73333333 1601.0 1937.13333333 -426.933333333 2000.43333333 587.033333333 
1407 -2486 4683 -2181 4307 -2333.5 4683.0 2063.73333333 1601.0 1937.13333333 -426.933333333 2000.43333333 587.033333333 
1408 314 -766 47 -380 180.5 -766.0 nan nan 1932.0 -426.1 nan nan 
1409 29 -589 10 -580 19.5 -589.0 nan nan 1932.0 -426.1 nan nan 
1410 240 -797 213 -820 226.5 -797.0 nan nan 1932.0 -426.1 nan nan 
1411 230 -786 210 -825 220.0 -786.0 nan nan 1932.0 -426.1 nan nan 
1412 29 -542 23 -527 26.0 -542.0 nan nan 1932.0 -426.1 nan nan 
1413 312 -742 65 -506 188.5 -742.0 nan nan nan nan nan nan 
1414 363 -678 258 -738 310.5 -678.0 nan nan nan nan nan nan 
1415 337 -733 400 -730 368.5 -733.0 nan nan nan nan nan nan 
1416 337 -733 400 -730 368.5 -733.0 nan nan nan nan nan nan 
1417 446 -780 -807 -1479 -180.5 -780.0 nan nan nan nan nan nan 
1418 388 -739 58 -539 223.0 -739.0 nan nan nan nan nan nan 
1419 993 -416 166 -810 579.5 -416.0 nan nan nan nan nan nan 
1420 993 -416 166 -810 579.5 -416.0 nan nan nan nan nan nan 
1421 2329 -296 316 -710 1322.5 -296.0 nan nan nan nan nan nan 
1422 3225 2724 2746 -464 2985.5 2724.0 nan nan nan nan nan nan 
1423 2024 1360 1951 -562 1987.5 1360.0 nan nan nan nan nan nan 
1424 2147 1667 2024 -481 2085.5 1667.0 nan nan nan nan nan nan 
1425 2207 1707 2036 -450 2121.5 1707.0 nan nan nan nan nan nan 
1426 1710 1218 1686 -450 1698.0 1218.0 nan nan nan nan nan nan 
1427 2740 2315 2459 -400 2599.5 2315.0 nan nan nan nan nan nan 
1428 2039 1712 1941 -360 1990.0 1712.0 nan nan nan nan nan nan 
1429 1594 1353 1588 -281 1591.0 1353.0 nan nan nan nan nan nan 
1430 2091 1406 1919 -536 2005.0 1406.0 nan nan nan nan nan nan 
1431 2240 1533 2098 -574 2169.0 1533.0 nan nan nan nan nan nan 
1432 2232 1833 2035 -370 2133.5 1833.0 nan nan nan nan nan nan 
1433 1953 1527 1874 -405 1913.5 1527.0 nan nan nan nan nan nan 
1434 1935 1487 1771 -458 1853.0 1487.0 nan nan nan nan nan nan 
1435 1783 1356 1661 -367 1722.0 1356.0 nan nan nan nan nan nan 
1436 2130 1622 1925 -433 2027.5 1622.0 nan nan nan nan nan nan 
1437 2289 1578 2101 -571 2195.0 1578.0 nan nan nan nan nan nan 
1438 3314 2808 2677 -452 2995.5 2808.0 nan nan nan nan nan nan 
1439 -2720 5173 -2912 6085 -2816.0 5173.0 nan nan nan nan nan nan 
1440 -2720 5173 -2912 6085 -2816.0 5173.0 nan nan nan nan nan nan 
1441 -2720 5173 -2912 6085 -2816.0 5173.0 nan nan nan nan nan nan 
1442 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1443 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1444 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1445 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1446 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1447 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1448 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1449 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1450 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1451 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1452 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1453 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1454 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1455 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1456 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1457 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1458 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1459 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1460 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1461 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1462 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1463 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1464 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1465 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1466 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1467 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1468 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1469 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1470 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1471 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1472 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1473 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1474 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1475 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1476 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1477 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1478 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1479 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1480 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1481 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1482 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1483 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1484 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1485 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1486 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1487 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1488 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1489 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1490 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1491 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1492 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1493 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1494 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1495 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1496 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1497 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1498 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1499 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1500 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1501 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1502 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1503 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1504 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1505 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1506 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1507 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1508 -36 926 12 502 -12.0 926.0 nan nan nan nan nan nan 
1509 209 -807 22 -539 115.5 -807.0 nan nan nan nan nan nan 
1510 352 -753 315 -833 333.5 -753.0 nan nan nan nan nan nan 
1511 216 -817 29 -721 122.5 -817.0 nan nan nan nan nan nan 
1512 18 -773 30 -535 24.0 -773.0 nan nan nan nan nan nan 
1513 84 -500 39 -714 61.5 -500.0 nan nan nan nan nan nan 
1514 406 -732 222 -857 314.0 -732.0 nan nan nan nan nan nan 
1515 408 -663 780 -1123 594.0 -663.0 nan nan nan nan nan nan 
1516 345 -703 246 -820 295.5 -703.0 nan nan nan nan nan nan 
1517 345 -703 246 -820 295.5 -703.0 nan nan nan nan nan nan 
1518 328 -659 190 -732 259.0 -659.0 nan nan nan nan nan nan 
1519 50 -532 18 -751 34.0 -532.0 nan nan nan nan nan nan 
