u v u_raw v_raw uestimate vestimate distance angle 
1109.08311239 -231.996563907 1111 -234 1061.24073254 -231.996563907 1133.0877088 -11.8147022368 
1109.43803814 -231.667225893 1104 -230 1114.9491976 -226.553383692 1133.36775322 -11.7947320106 
1112.39352263 -231.997117006 1114 -232 1155.73623114 -236.835029175 1136.32830268 -11.7805537353 
1109.35949284 -232.15904141 1107 -233 1081.32820679 -233.655054836 1133.39150556 -11.8198812026 
1111.50603693 -232.138846132 1112 -232 1134.14484132 -231.925854027 1135.48849137 -11.7966974485 
1111.50603693 -232.338282838 1104 -230 1111.50603693 -235.324755432 1135.52928091 -11.8065479531 
1111.50603693 -232.507529598 1122 -235 1111.50603693 -235.026887801 1135.56392223 -11.8149067717 
1111.70935076 -232.328820893 1113 -233 1114.63864699 -229.754029223 1135.72635858 -11.8039820685 
1111.40720493 -232.185217711 1112 -230 1106.83509305 -230.012194758 1135.40122886 -11.8000076892 
1109.51238783 -232.396247214 1100 -232 1081.76737875 -235.486263382 1133.58976463 -11.8300332932 
1109.14632798 -232.179806438 1108 -231 1103.66195352 -228.937051842 1133.18711579 -11.8231165655 
1110.40614594 -232.000370046 1107 -231 1128.70229839 -229.394441509 1134.3835245 -11.801208342 
1110.26557354 -232.000369195 1113 -232 1108.34852042 -232.00035758 1134.24592355 -11.8026605594 
1109.15019504 -231.830164903 1105 -230 1092.70053431 -229.31998307 1133.11931433 -11.8057720744 
1108.18634838 -230.854452027 1104 -229 1093.7436136 -216.233908213 1131.97648419 -11.767411673 
1108.72436293 -231.493439618 1108 -233 1116.5002528 -240.728686443 1132.6336237 -11.7935059268 
1105.99058965 -231.5173411 1104 -233 1064.69129843 -231.878422357 1129.9625939 -11.8230238386 
1106.69926233 -231.004479899 1111 -231 1117.06194916 -223.505079792 1130.55133761 -11.7902250545 
1106.13515476 -231.34705329 1107 -231 1097.61226784 -236.522864465 1130.06921897 -11.8130714596 
1106.97932148 -230.998971394 1107 -229 1120.00834087 -225.626613486 1130.82436434 -11.7870524471 
1106.66384489 -230.833490268 1106 -230 1102.42307589 -228.609023409 1130.48174059 -11.7821084694 
1106.59357203 -230.989122157 1112 -232 1105.45095051 -233.519662941 1130.44473912 -11.7905576382 
1107.31776256 -230.981551508 1116 -232 1119.25370327 -230.856773818 1131.15211374 -11.7826868243 
1108.47159058 -231.18670781 1114 -233 1119.81287784 -233.203244509 1132.32352311 -11.780927026 
1109.26231031 -232.143671407 1119 -235 1120.890767 -246.216938302 1133.29323533 -11.8201270279 
1109.01167427 -231.858536133 1106 -231 1105.38437304 -227.7319486 1132.98952972 -11.8086096676 
1110.84395306 -231.670475927 1114 -234 1138.03710462 -228.879443406 1134.74468383 -11.780382318 
1110.49578538 -231.66532265 1109 -231 1106.02052835 -231.599083766 1134.4027993 -11.7837177023 
1112.58181571 -232.009385003 1114 -233 1142.96002619 -237.019857948 1136.51513469 -11.7792211515 
1112.68035109 -232.007988972 1110 -232 1114.32186898 -231.984732249 1136.61131027 -11.7781382717 
1111.72023978 -232.404349532 1109 -231 1095.74316568 -239.000128562 1135.75247004 -11.8075993474 
1113.13305612 -232.796056153 1127 -235 1127.11225221 -236.671820837 1137.21554878 -11.8123513971 
1112.51680408 -232.794288938 1111 -232 1102.32337281 -232.765057414 1136.61199199 -11.8186233866 
1111.1545558 -232.597763171 1111 -232 1088.29525018 -229.299948375 1135.23837422 -11.8229965449 
1110.55265579 -231.637121392 1101 -231 1100.95234874 -216.314881882 1134.45271267 -11.7817368431 
1112.02067086 -232.202622579 1118 -232 1126.78309461 -237.88932723 1136.00529504 -11.7945396806 
1112.1602292 -231.784084186 1115 -232 1114.16958123 -225.757995008 1136.05644098 -11.7724381319 
1113.19879336 -232.143287163 1117 -232 1130.71932146 -238.203024333 1137.14645464 -11.7794797262 
1113.07214038 -232.0 1113 -232 1110.99955623 -229.655209433 1136.99322324 -11.7737141346 
1113.71136982 -232.143441006 1115 -233 1120.38820814 -233.641701804 1137.64827274 -11.7742172821 
1113.91503274 -232.143441006 1111 -231 1117.30738836 -232.143441006 1137.84765122 -11.772124621 
1113.53950536 -232.0 1115 -232 1107.30122758 -229.617151582 1137.45075937 -11.76891043 
1113.52314731 -231.751324899 1111 -229 1113.36014632 -229.273382703 1137.38404956 -11.7568148241 
1114.13988079 -231.752949893 1116 -232 1124.1738905 -231.779387896 1137.98818261 -11.7505679283 
1115.00869365 -231.877354073 1116 -232 1128.85242345 -233.8596197 1138.86412457 -11.7477939633 
1115.30084368 -232.001896804 1123 -234 1120.13537043 -234.062841851 1139.17551415 -11.7509349904 
1114.26441767 -231.876889205 1102 -231 1104.40001833 -230.68710348 1138.13535409 -11.7553997268 
1113.75272731 -231.876463392 1113 -232 1105.46798987 -231.869569085 1137.63431377 -11.7606291109 
1114.25766327 -231.859053126 1117 -234 1122.6530923 -231.569577504 1138.12510765 -11.7545899269 
1114.13331749 -231.716863495 1114 -232 1112.09495569 -229.385992901 1137.97440831 -11.7488563911 
1114.13611569 -231.856974663 1111 -232 1114.16364688 -233.235517407 1138.00568583 -11.7557341663 
1114.01564668 -231.993322019 1121 -233 1112.53083472 -233.673838799 1137.915534 -11.7636913083 
1115.41090033 -232.281872136 1122 -233 1136.00068889 -236.540012529 1139.34031118 -11.7635923066 
1114.22815084 -232.281880446 1107 -232 1096.83226049 -232.282002671 1138.18243006 -11.7757312261 
1112.41126965 -232.281736334 1106 -232 1085.67718083 -232.279615822 1136.40381814 -11.7944188751 
1112.41126965 -232.281736334 1122 -234 1112.41126965 -232.281736334 1136.40381814 -11.7944188751 
1112.80277356 -232.281736334 1109 -229 1118.58191907 -232.281736334 1136.78705916 -11.7903855614 
1112.9711408 -232.287953256 1114 -232 1115.49084603 -232.380992792 1136.95314481 -11.7889585493 
1111.10058413 -232.250874146 1108 -232 1079.72358834 -231.628903642 1135.11452136 -11.8064166848 
1111.31425443 -232.380327466 1115 -233 1113.40273812 -233.645646746 1135.35016127 -11.8106051281 
1111.31214212 -232.506619581 1111 -233 1111.27729527 -234.590066779 1135.37394958 -11.8168652566 
1110.5739985 -232.508789852 1106 -233 1098.26491304 -232.544980716 1134.65190411 -11.8246055599 
1109.37445629 -232.380153557 1109 -232 1090.24081872 -230.328303915 1133.45146347 -11.8306664498 
1109.38367304 -232.506205474 1107 -233 1109.53734468 -234.607879252 1133.4863341 -11.8368072908 
1109.93583293 -232.380271023 1107 -231 1115.40252822 -231.1334487 1134.00094514 -11.8248571257 
1108.86687171 -232.450444601 1111 -233 1093.14489534 -233.482537561 1132.96908536 -11.839408359 
1108.84404755 -232.560450291 1105 -232 1108.52372693 -234.104300585 1132.9693221 -11.8450899634 
1108.25898857 -232.619681511 1107 -230 1100.81088746 -233.373725339 1132.40889345 -11.8540992982 
1108.77292414 -232.745657373 1112 -233 1116.35372962 -234.603864025 1132.93774689 -11.8549952717 
1108.67123073 -232.746014355 1112 -233 1107.13358884 -232.751412059 1132.83829607 -11.856069572 
1107.1771834 -232.623164162 1107 -232 1085.48568241 -230.839549262 1131.35089691 -11.8655261867 
1108.0079038 -232.500916998 1112 -232 1121.98405282 -230.44421466 1132.13876856 -11.8508272682 
1109.39632955 -232.573646437 1118 -234 1121.53775729 -233.209646757 1133.51255707 -11.8400125193 
1109.72842625 -232.126290795 1104 -231 1114.64619028 -225.501745912 1133.74591285 -11.8144420933 
1110.17582612 -232.431381557 1105 -232 1116.37273767 -236.657177333 1134.24631894 -11.8248998772 
1110.62132777 -232.012861936 1114 -231 1116.44651216 -226.540482753 1134.59671329 -11.7996034683 
1110.81995938 -231.887757824 1112 -231 1113.75917739 -230.036550639 1134.76557684 -11.7913694219 
1111.26742174 -232.34028831 1110 -232 1117.97196481 -239.120769557 1135.29612533 -11.8091109855 
1111.13888608 -231.504460999 1104 -231 1109.25119095 -219.229368412 1134.99953287 -11.7691386099 
1111.30530036 -231.447913259 1113 -231 1113.79397733 -230.602258366 1135.15091824 -11.7646311532 
1111.44428262 -231.379272005 1108 -230 1113.52280619 -230.352720327 1135.27298958 -11.7598095392 
1111.11312844 -231.291036397 1110 -230 1106.57916165 -230.082966732 1134.93080305 -11.7588558334 
1109.98778765 -231.0 1110 -231 1093.70342891 -226.788528119 1133.76976884 -11.7560464539 
1110.48982203 -231.0 1114 -231 1117.98911919 -231.0 1134.26127714 -11.7508795535 
1110.12740031 -231.0 1108 -232 1104.89572925 -231.0 1133.90645333 -11.7546091212 
1110.12740031 -231.288322844 1116 -233 1110.12740031 -235.482211061 1133.96522574 -11.7688716833 
1109.81456744 -231.33691423 1103 -230 1105.1584418 -232.060136183 1133.66888551 -11.7745006731 
1109.77816661 -230.499793335 1102 -230 1109.22521267 -217.783341492 1133.46271832 -11.7334506473 
1109.48353825 -230.37642893 1108 -230 1105.63571649 -228.765300141 1133.14916081 -11.7303727927 
1108.78423636 -230.375109851 1115 -231 1098.48393385 -230.355680607 1132.4642043 -11.7375005113 
1108.98766335 -230.505413659 1102 -231 1111.92639199 -232.387796702 1132.68988836 -11.7418606522 
1107.29726679 -230.576417156 1100 -229 1082.01414644 -231.638410534 1131.04938936 -11.7628083068 
1104.61735507 -230.519912946 1099 -226 1080.41419073 -230.009604835 1128.41434384 -11.7877396173 
1104.61735507 -230.450736827 1114 -234 1104.61735507 -229.448951442 1128.40021412 -11.7843011973 
1103.59816425 -230.30026997 1103 -231 1093.9791275 -228.880176488 1127.37177652 -11.7873938244 
1103.02227479 -230.128912524 1103 -229 1093.83264247 -227.39451292 1126.77302731 -11.7848462251 
1103.58752743 -230.128687579 1113 -230 1112.0495941 -230.125320051 1127.32632522 -11.7789675708 
1105.19665394 -230.387113086 1110 -232 1129.29405541 -234.257152593 1128.95432404 -11.7751359516 
1106.13588488 -230.442333348 1114 -234 1120.11048591 -231.26394293 1129.88506708 -11.7681577407 
1106.13588488 -230.69599209 1115 -233 1106.13588488 -234.495306012 1129.93682858 -11.7807496771 
1106.74878621 -230.400021429 1105 -229 1115.48670085 -226.180473748 1130.47646842 -11.7597228449 
1109.21392474 -230.668813538 1109 -231 1145.64733084 -234.641414633 1132.94467313 -11.7476226661 
1110.53030599 -231.493088654 1110 -232 1129.87304911 -243.604885203 1134.40143274 -11.7748458596 
1110.42570662 -231.014455624 1110 -230 1108.69507898 -223.095329421 1134.20144976 -11.7522541152 
1110.34908668 -231.017460212 1110 -233 1109.08246471 -231.067129749 1134.12704809 -11.7531911334 
1111.36883856 -232.223426377 1121 -234 1121.75163714 -244.502201304 1135.3714877 -11.8022910491 
1110.98631154 -232.008647581 1110 -231 1104.64320426 -228.447160779 1134.95312545 -11.7956274027 
1111.24596284 -231.680823698 1112 -229 1115.56115759 -226.232655896 1135.14034111 -11.7767509288 
1110.82922275 -231.680823698 1123 -235 1103.89643265 -231.680823698 1134.73237646 -11.7810456503 
1109.73121842 -231.363552552 1107 -231 1091.71678596 -226.158236396 1133.59272695 -11.7766783936 
1109.73121842 -231.690411444 1104 -232 1109.73121842 -235.285202747 1133.65948322 -11.7928502944 
1110.14852806 -232.00756296 1112 -233 1117.12844347 -237.312234998 1134.13282451 -11.8042257702 
1110.85865468 -232.171501119 1115 -233 1120.5663035 -234.412586038 1134.86147023 -11.8049932681 
1110.99370858 -232.002901162 1106 -231 1113.24165621 -229.196585516 1134.95919163 -11.7952670985 
1112.15925186 -232.3620623 1117 -234 1123.57399936 -235.879506716 1136.17354726 -11.8009818041 
1111.9904902 -232.369299673 1111 -234 1109.41167205 -232.479892735 1136.00983347 -11.8030798568 
1112.00235675 -232.625095207 1110 -233 1112.20161742 -236.920362895 1136.07379881 -11.815585251 
1112.7158233 -233.142919512 1117 -233 1123.33654868 -240.85129739 1136.87823637 -11.833766713 
1110.49659431 -232.661229359 1108 -232 1084.20819584 -226.955255458 1134.60739184 -11.8329411199 
1110.30335711 -232.57855607 1104 -232 1107.40202449 -231.337269664 1134.40130886 -11.8308555911 
1111.4786398 -232.677365169 1113 -231 1128.80437311 -234.133985016 1135.57189248 -11.8235773899 
1111.63549494 -233.015426618 1113 -235 1114.23047598 -238.608249832 1135.79472734 -11.838647966 
